eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
842.96,-20.67,287,0.00068966066,0.005859375,1.67654,-0.0050667664,0.044811316,5.960464477539063e-08,389,49792,368.57675316603854,99584
842.96,-20.67,290,0.00022741295,0.0,1.6708609,0.0008346003,0.043875873,1.7881393432617188e-07,390,49920,369.45838999107946,99840
842.32,-20.67,285,0.0007284839,0.045898438,1.6694723,-0.0049114865,0.103228256,0.004403531551361084,391,50048,370.3571438570507,100096
842.32,-20.67,291,0.001534089,0.08496094,1.6590655,-0.0045564757,0.043197878,0.0,392,50176,371.2352003220003,100352
842.32,-20.67,291,0.0011459808,0.10253906,1.6675167,-0.0066676224,0.044915386,5.960464477539063e-08,393,50304,372.11462772102095,100608
842.18,-20.68,285,0.00021995598,0.0,1.6821108,-0.0003212191,0.09988479,-0.022685527801513672,394,50432,373.0111954170279,100864
842.18,-20.68,295,0.0012649666,0.043945312,1.6678598,-0.0052415477,0.04686449,0.0,395,50560,373.87704666901845,101120
842.18,-20.68,280,0.0011352734,0.078125,1.6441061,-0.0045178365,0.046039917,5.960464477539063e-08,396,50688,374.79166803800035,101376
842.18,-20.68,297,0.00061606406,0.0087890625,1.6123359,-0.0033239182,0.12819502,0.0,397,50816,375.65387874504086,101632
842.18,-20.68,291,0.0013490892,0.06738281,1.5718083,-0.005909871,0.04063435,0.0,398,50944,376.53372780501377,101888
841.85,-20.67,286,0.0017003258,0.123046875,1.5230472,-0.004409125,0.06704154,0.005689144134521484,399,51072,377.42745672306046,102144
841.85,-20.67,288,0.00063153956,0.0,1.491609,-0.0020074276,0.04309494,0.0,400,51200,378.3159174800385,102400
842.34,-20.66,287,0.00014545518,0.0,1.4640429,-0.00025788392,0.086192854,0.004188716411590576,401,51328,379.20820813206956,102656
842.34,-20.66,290,0.00026813924,0.013671875,1.456211,-0.0012275502,0.052108303,0.0,402,51456,380.08953713602386,102912
842.34,-20.66,292,0.0006894085,0.0234375,1.4969858,-0.003084016,0.081083134,0.0,403,51584,380.9658935799962,103168
842.34,-20.66,290,0.0007577312,0.0087890625,1.534537,-0.0026444318,0.041719656,0.0,404,51712,381.8481581870001,103424
842.4,-20.67,286,0.0013455162,0.068359375,1.5513358,-0.0025025776,0.07620029,-0.0033398866653442383,405,51840,382.7424687060993,103680
842.4,-20.67,287,0.0002503398,0.0029296875,1.5632286,-0.0016558584,0.043151043,0.0,406,51968,383.63512182910927,103936
842.4,-20.67,288,0.00039656635,0.0126953125,1.5860306,-0.0010080113,0.040241443,-1.1920928955078125e-07,407,52096,384.52278564404696,104192
842.4,-20.67,278,0.00012715813,0.0,1.5758525,0.00024778733,0.041927136,0.0,408,52224,385.44328823301475,104448
842.4,-20.67,280,0.0004689511,0.0,1.5873796,-0.00095707085,0.047295503,0.0,409,52352,386.35754631005693,104704
844.13,-20.66,274,0.0011222314,0.05078125,1.5678254,-0.003840725,0.10840708,-0.001636505126953125,410,52480,387.29060231905896,104960
844.13,-20.66,297,0.00028474187,0.0,1.5349267,-0.0028813882,0.047553062,-1.1920928955078125e-07,411,52608,388.15081022004597,105216
844.9,-20.65,286,0.001295369,0.07421875,1.5370313,-0.005549565,0.07305601,0.0015321969985961914,412,52736,389.0441106610233,105472
844.9,-20.65,283,0.0008376356,0.025390625,1.5135754,-0.0033581033,0.043384314,0.0,413,52864,389.9475105640013,105728
844.9,-20.65,291,0.0010778732,0.053710938,1.4730132,-0.0028691795,0.043599278,0.0,414,52992,390.8259292180883,105984
844.9,-20.65,288,0.0002896512,0.0,1.463741,-0.0011563544,0.0513687,0.0,415,53120,391.71395976503845,106240
844.87,-20.65,272,0.00026099378,0.0087890625,1.4560207,-0.0012422842,0.07559815,0.004791855812072754,416,53248,392.65451893000863,106496
844.87,-20.65,291,0.0001615944,0.0,1.4459714,-0.00060081226,0.049128,0.0,417,53376,393.53400517604314,106752
844.87,-20.65,282,0.00054689386,0.00390625,1.4697747,-0.0011632004,0.041255943,0.0,418,53504,394.4393301750533,107008
844.54,-20.66,284,0.00024453338,0.0078125,1.46694,-0.0013281929,0.069423914,0.004156589508056641,419,53632,395.33852968609426,107264
844.54,-20.66,282,0.00029894293,0.013671875,1.4617035,-0.002173956,0.04326343,-1.1920928955078125e-07,420,53760,396.24682239908725,107520
844.54,-20.66,288,0.0005445066,0.0,1.4578449,-0.0019109885,0.07535454,1.1920928955078125e-07,421,53888,397.1363793370547,107776
844.54,-20.66,290,0.0005608996,0.0,1.4666561,-0.0015355399,0.04468116,0.0,422,54016,398.0167876291089,108032
844.54,-20.66,291,0.00032231057,0.0029296875,1.503409,0.00030280754,0.042563345,-1.1920928955078125e-07,423,54144,398.895139417029,108288
844.86,-20.66,282,0.00066859985,0.0048828125,1.4995972,-0.002392124,0.06976494,0.005822241306304932,424,54272,399.80066705704667,108544
844.86,-20.66,289,0.00075186766,0.032226562,1.4595299,-0.0016134889,0.09181623,-1.1920928955078125e-07,425,54400,400.68675631307997,108800
844.86,-20.66,286,0.00029256963,0.00390625,1.4360927,-0.0016534772,0.041462533,0.0,426,54528,401.5818235879997,109056
847.99,-20.65,279,0.00057694066,0.022460938,1.4091299,-0.0016297227,0.06644154,0.0018098950386047363,427,54656,402.498395450064,109312
847.99,-20.65,294,0.0005068335,0.0078125,1.3782725,-0.0013479362,0.044861056,-1.1920928955078125e-07,428,54784,403.3684642080916,109568
847.99,-20.65,292,0.00041976167,0.0,1.361577,-0.0006936273,0.052489355,0.0,429,54912,404.243721399107,109824
846.84,-20.65,288,0.00037710078,0.005859375,1.3615698,-0.0022673628,0.062756084,0.005142092704772949,430,55040,405.1304714420112,110080
846.84,-20.65,287,0.0003681378,0.0,1.3734022,-0.0010615473,0.037780795,0.0,431,55168,406.0227061950136,110336
846.84,-20.65,289,0.00065503403,0.044921875,1.3493545,-0.0021787442,0.0482139,-1.1920928955078125e-07,432,55296,406.90817960503045,110592
846.84,-20.65,295,0.0010680247,0.055664062,1.3616896,-0.0042101406,0.053174168,0.0,433,55424,407.77601669810247,110848
843.91,-20.66,279,0.00046248198,0.0,1.4038916,-0.00066782336,0.07320705,0.005689382553100586,434,55552,408.6939874870004,111104
843.91,-20.66,289,0.0019124447,0.13964844,1.4450445,-0.0071109254,0.04635762,0.0,435,55680,409.5772721550893,111360
843.91,-20.66,290,0.00025258813,0.0029296875,1.4850292,-0.000874348,0.04045972,-1.1920928955078125e-07,436,55808,410.4587501740316,111616
840.65,-20.68,288,0.00059138215,0.0,1.5147525,-0.0025227312,0.09219877,-0.007448911666870117,437,55936,411.3481523980154,111872
840.65,-20.68,293,0.001065494,0.0,1.5419601,-0.003223501,0.05229216,0.0,438,56064,412.22062343207654,112128
840.65,-20.68,291,0.00048565574,0.005859375,1.5541419,-0.0013575285,0.05524867,0.0,439,56192,413.10019233904313,112384
840.65,-20.68,281,0.00025468692,0.0,1.5386809,-0.0006535538,0.04018843,0.0,440,56320,414.0100076380186,112640
840.55,-20.68,282,0.00011246883,0.0,1.5195478,-0.0002561499,0.10264674,-0.0009520053863525391,441,56448,414.917253922089,112896
840.55,-20.68,276,0.000548495,0.0,1.5259026,-0.0012386587,0.045408305,0.0,442,56576,415.8437777480576,113152
840.55,-20.68,295,7.5300544e-05,0.0,1.5280502,7.630966e-05,0.05392335,0.0,443,56704,416.7101832299959,113408
840.55,-20.68,291,0.00035828562,0.0,1.5171121,-0.0012343131,0.07374258,0.0,444,56832,417.58994010603055,113664
840.86,-20.67,283,0.00055539154,0.0,1.4976497,-0.00058400165,0.09099297,-0.004272818565368652,445,56960,418.49266839702614,113920
840.86,-20.67,280,0.0005059949,0.0234375,1.5023614,-0.0039664125,0.04693196,5.960464477539063e-08,446,57088,419.40666234400123,114176
840.86,-20.67,287,0.0005235304,0.025390625,1.5377854,-0.00029170397,0.08254241,0.0,447,57216,420.2967727649957,114432
840.86,-20.67,290,0.0001899197,0.0,1.5378379,-0.0010166804,0.048556805,5.960464477539063e-08,448,57344,421.17718887503725,114688
842.01,-20.67,270,0.0011785387,0.009765625,1.5139891,-0.002324921,0.07374011,0.007393002510070801,449,57472,422.12473768007476,114944
842.01,-20.67,290,0.00041185447,0.0126953125,1.4759972,-0.0011124545,0.04073654,0.0,450,57600,423.0050692980876,115200
842.01,-20.67,286,0.00060675415,0.015625,1.4733502,-0.0033731256,0.04696557,0.0,451,57728,423.8976513230009,115456
842.72,-20.67,283,0.00071695796,0.029296875,1.4589269,-0.0025590614,0.12307298,-0.0033453702926635742,452,57856,424.80054835800547,115712
842.72,-20.67,291,0.0005206865,0.030273438,1.4633548,-0.0025284884,0.041604325,0.0,453,57984,425.68073526909575,115968
842.72,-20.67,283,0.00050037587,0.0029296875,1.4515086,-0.0016940499,0.048249263,-1.1920928955078125e-07,454,58112,426.58441823301837,116224
842.14,-20.67,286,0.0010473218,0.059570312,1.4400281,-0.0042837476,0.09502214,0.0015782713890075684,455,58240,427.47977008100133,116480
842.14,-20.67,289,0.00018886487,0.0,1.4473646,-0.00061339454,0.046846718,0.0,456,58368,428.3637027310906,116736
842.14,-20.67,280,7.906661e-05,0.0,1.4581153,-0.00027142942,0.042084146,0.0,457,58496,429.278113864013,116992
842.14,-20.67,287,0.00010954143,0.0,1.46272,0.0002895533,0.046310004,0.0,458,58624,430.1699979150435,117248
842.14,-20.67,289,0.00046335912,0.009765625,1.471722,-0.0046664546,0.08867354,-1.1920928955078125e-07,459,58752,431.05505904904567,117504
843.99,-20.65,280,0.0010961227,0.05859375,1.4732356,-0.005093094,0.06864375,0.00496220588684082,460,58880,431.96905965707265,117760
843.34,-20.65,284,0.00044848095,0.005859375,1.4873854,-0.0020089308,0.0649354,0.0050934553146362305,461,59008,432.86885513807647,118016
843.34,-20.65,289,0.0007339106,0.049804688,1.4919132,-0.0020747357,0.04641981,5.960464477539063e-08,462,59136,433.75251568609383,118272
843.34,-20.65,289,0.00021733227,0.0068359375,1.4992888,-0.0012629104,0.05148959,0.0,463,59264,434.6394952790579,118528
843.34,-20.65,289,0.00067756034,0.0068359375,1.4995126,-0.0027142328,0.040189497,0.0,464,59392,435.5252413940616,118784
843.34,-20.65,291,0.00013855584,0.0,1.4716716,-0.00062160636,0.04517546,0.0,465,59520,436.403346600011,119040
842.71,-20.65,289,0.000732272,0.03515625,1.4960945,-0.0037864507,0.08682386,0.00577157735824585,466,59648,437.2892041821033,119296
842.08,-20.65,291,0.0009711414,0.043945312,1.5180907,-0.0053756614,0.083897285,0.007055878639221191,467,59776,438.1689584640553,119552
842.08,-20.65,291,0.00015670911,0.0,1.4926823,0.0012010024,0.040214572,-1.1920928955078125e-07,468,59904,439.04879263800103,119808
842.08,-20.65,290,0.0006486055,0.0,1.5199775,-0.0014417646,0.0440206,0.0,469,60032,439.9303079301026,120064
842.08,-20.65,294,0.00014502925,0.0,1.5464466,-0.00016898534,0.04679507,0.0,470,60160,440.8007469100412,120320
842.08,-20.65,289,0.0004721289,0.013671875,1.5440981,-0.0016452584,0.039123606,0.0,471,60288,441.685453254031,120576
841.29,-20.66,289,0.0006138415,0.037109375,1.5395525,-0.002437544,0.09125733,0.004723012447357178,472,60416,442.5688248050865,120832
840.63,-20.66,281,0.00073715666,0.026367188,1.5187113,-0.00472364,0.07608395,0.007569670677185059,473,60544,443.47869473404717,121088
840.63,-20.66,294,0.00022061812,0.0,1.4834765,0.0004945522,0.048469614,0.0,474,60672,444.3479183301097,121344
840.63,-20.66,296,5.5482924e-05,0.0,1.5022331,0.00044927915,0.039361026,0.0,475,60800,445.2134725190699,121600
840.63,-20.66,290,0.0002988523,0.0,1.4997282,-0.002567679,0.043895114,0.0,476,60928,446.0945720850723,121856
840.63,-20.66,294,0.0019348718,0.13183594,1.557067,-0.0030485136,0.045890383,0.0,477,61056,446.963797133998,122112
838.92,-20.67,289,0.00058542733,0.0078125,1.5732031,-0.0029238502,0.09588608,0.004084408283233643,478,61184,447.84840506501496,122368
837.96,-20.67,287,0.0012289088,0.04296875,1.5845631,-0.0029050508,0.060551796,0.010604918003082275,479,61312,448.74023800110444,122624
837.96,-20.67,283,0.0008616516,0.022460938,1.5989233,-0.0034067775,0.04536398,0.0,480,61440,449.6433058970142,122880
837.96,-20.67,292,0.000996653,0.0107421875,1.6058049,-0.0035919987,0.05392381,-1.1920928955078125e-07,481,61568,450.51845817104913,123136
837.96,-20.67,290,0.00051875267,0.017578125,1.5892475,-0.00079311884,0.07501912,0.0,482,61696,451.4007215410238,123392
837.96,-20.67,293,0.00022581904,0.0,1.5951009,-0.0017309778,0.083237775,0.0,483,61824,452.2724834190449,123648
837.96,-20.67,282,0.0020465767,0.10839844,1.6289563,-0.009712634,0.048455995,0.0,484,61952,453.17833782499656,123904
837.96,-20.67,292,0.0009079197,0.033203125,1.6504543,-0.0031226357,0.045842133,0.0,485,62080,454.05474531510845,124160
839.92,-20.66,276,0.000674158,0.024414062,1.6196108,-0.004352346,0.10688705,-0.0011098384857177734,486,62208,454.98208246403374,124416
839.92,-20.66,281,0.00025830392,0.0,1.5926826,-3.321527e-05,0.04416167,0.0,487,62336,455.89291377400514,124672
839.92,-20.66,286,0.00084598176,0.043945312,1.5939716,-0.0039956104,0.044454213,0.0,488,62464,456.7896352621028,124928
839.92,-20.66,289,0.00046172482,0.0,1.6121433,-0.0005007189,0.048674017,0.0,489,62592,457.6742045690771,125184
839.92,-20.66,291,0.0001611762,0.0,1.626448,0.0003405087,0.04225429,1.1920928955078125e-07,490,62720,458.5533369570039,125440
839.92,-20.66,292,0.00082928024,0.044921875,1.6192614,-0.004425405,0.06940656,0.0,491,62848,459.42813708703034,125696
838.72,-20.66,279,0.0012963664,0.029296875,1.5902356,-0.0073028253,0.10845616,-0.011818766593933105,492,62976,460.3432438330492,125952
838.72,-20.66,281,0.00032299742,0.0,1.5764877,0.00052105077,0.043281477,-1.1920928955078125e-07,493,63104,461.2535220760619,126208
838.72,-20.66,289,0.000790433,0.053710938,1.5945708,-0.0021496946,0.08088643,-1.1920928955078125e-07,494,63232,462.1380499181105,126464
838.72,-20.66,286,0.0004931928,0.0,1.6171366,-0.0013783476,0.05393736,0.0,495,63360,463.03153569006827,126720
838.72,-20.66,281,0.00056376465,0.0,1.633789,-0.0004551584,0.04273715,0.0,496,63488,463.94138233200647,126976
838.72,-20.66,285,0.0005295546,0.0,1.6351117,-0.0027079373,0.04386087,0.0,497,63616,464.83796461403836,127232
838.72,-20.66,285,0.0003643708,0.0,1.6326814,-0.0017585045,0.04422955,5.960464477539063e-08,498,63744,465.7364083500579,127488
837.36,-20.67,287,0.0010942682,0.01171875,1.6122843,-0.0025157218,0.07232283,0.004765212535858154,499,63872,466.6276917810319,127744
835.57,-20.67,286,0.00048304605,0.0,1.5851216,-0.0014538394,0.07339584,0.004362523555755615,500,64000,467.52087155508343,128000
835.57,-20.67,285,0.00028178093,0.0,1.5663884,-0.0005235663,0.046493445,-1.1920928955078125e-07,501,64128,468.41746182506904,128256
835.57,-20.67,288,0.00075999205,0.06640625,1.5452753,-0.004103165,0.04152499,0.0,502,64256,469.3044858890353,128512
835.57,-20.67,297,0.00039514602,0.0048828125,1.546592,-0.0010723177,0.046218835,5.960464477539063e-08,503,64384,470.1668902330566,128768
835.57,-20.67,292,0.00018381665,0.0068359375,1.5344537,-0.0013768896,0.049746618,0.0,504,64512,471.04328043200076,129024
835.57,-20.67,293,0.00035481108,0.0078125,1.5465482,-0.0019347472,0.07934671,0.0,505,64640,471.91713619907387,129280
834.96,-20.68,282,0.00070047926,0.0,1.544054,-0.0019389952,0.101706386,-0.007285356521606445,506,64768,472.8251393700484,129536
834.96,-20.68,295,0.00029980153,0.0,1.5393392,0.0002653927,0.040743425,0.0,507,64896,473.6929871930042,129792
834.96,-20.68,293,0.0007408406,0.017578125,1.5623447,-0.0020777127,0.06740402,0.0,508,65024,474.5668551210547,130048
834.96,-20.68,292,0.0012976015,0.05859375,1.5785753,-0.0058548553,0.047588136,-1.1920928955078125e-07,509,65152,475.44335700408556,130304
834.96,-20.68,289,0.000902297,0.025390625,1.6076149,-0.004000999,0.04952045,0.0,510,65280,476.3293952461099,130560
834.96,-20.68,292,0.00097009627,0.04296875,1.6322788,-0.0037676406,0.042715367,0.0,511,65408,477.20420588110574,130816
834.96,-20.68,294,0.0001912663,0.0,1.6415604,1.270941e-05,0.048139658,0.0,512,65536,478.0736771140946,131072
836.56,-20.67,289,0.0003358212,0.015625,1.6605096,-0.0010854935,0.09978238,-0.0043267011642456055,513,65664,478.95962987910025,131328
838.56,-20.66,284,0.0002858512,0.0078125,1.6605777,-0.00081859285,0.06494376,0.00505298376083374,514,65792,479.85911745310295,131584
838.56,-20.66,288,0.0007115882,0.001953125,1.6624541,-0.0043696826,0.046887606,0.0,515,65920,480.7459954570513,131840
838.56,-20.66,294,0.00017964316,0.0,1.6522108,-0.00058839086,0.045781523,0.0,516,66048,481.6152073109988,132096
838.56,-20.66,284,0.00092102727,0.0,1.6625687,-0.0029876379,0.0472102,-1.1920928955078125e-07,517,66176,482.51684858603403,132352
838.56,-20.66,298,0.0005324673,0.0029296875,1.6658655,-0.00087737176,0.046832662,-1.1920928955078125e-07,518,66304,483.3738036690047,132608
838.56,-20.66,285,0.00048826114,0.02734375,1.6545612,-0.0025668475,0.055331137,5.960464477539063e-08,519,66432,484.27029043703806,132864
839.1,-20.66,283,0.00016422136,0.0,1.6453246,-0.0002789161,0.10120528,-0.0002772808074951172,520,66560,485.17264027905185,133120
839.1,-20.66,282,9.9056684e-05,0.0,1.6405098,-0.00025314983,0.040580604,-1.1920928955078125e-07,521,66688,486.080763880047,133376
839.1,-20.66,289,0.0004377429,0.017578125,1.6455883,-0.003706655,0.04483439,5.960464477539063e-08,522,66816,486.9701214689994,133632
839.1,-20.66,290,0.00087624346,0.055664062,1.6371729,-0.002322444,0.045504168,0.0,523,66944,487.85157366399653,133888
839.1,-20.66,287,0.0011139476,0.03515625,1.6265757,-0.004572319,0.048104256,1.7881393432617188e-07,524,67072,488.7424843320623,134144
839.1,-20.66,287,0.00064050633,0.0,1.626473,-0.0003759843,0.039900027,-2.384185791015625e-07,525,67200,489.633084905101,134400
838.81,-20.66,288,0.0004271419,0.0,1.6279848,-0.0020010548,0.09291472,0.002559065818786621,526,67328,490.5223843350541,134656
838.85,-20.66,276,0.0005435486,0.0,1.6108637,-0.0018080599,0.08565629,0.0020467638969421387,527,67456,491.45014992402866,134912
838.85,-20.66,285,0.00080341275,0.018554688,1.6246154,-0.0016798843,0.08336294,0.0,528,67584,492.3462914250558,135168
838.85,-20.66,295,0.0010681343,0.055664062,1.6102574,-0.0058874106,0.08682908,0.0,529,67712,493.2145697270753,135424
838.85,-20.66,290,0.0007289461,0.0,1.5832117,-0.0016263379,0.041508436,0.0,530,67840,494.09727463906165,135680
838.85,-20.66,290,0.001317438,0.07519531,1.5716369,-0.0012017912,0.045648478,0.0,531,67968,494.97940645809285,135936
838.85,-20.66,290,0.00044704194,0.022460938,1.5592362,-0.0052225348,0.051665142,-1.1920928955078125e-07,532,68096,495.86084640806075,136192
837.18,-20.66,262,0.0005523228,0.021484375,1.5407373,-0.0010859504,0.07504059,0.004544198513031006,533,68224,496.8361003410537,136448
839.13,-20.65,263,0.00016252029,0.0,1.548641,-0.0003051746,0.1121519,-0.0013371706008911133,534,68352,497.8169104140252,136704
839.13,-20.65,292,0.0014453767,0.057617188,1.5402485,-0.005878589,0.04435663,0.0,535,68480,498.69283093709964,136960
839.13,-20.65,289,0.00034744368,0.009765625,1.4991254,-0.00075238,0.08174018,-1.1920928955078125e-07,536,68608,499.5789725719951,137216
839.13,-20.65,289,0.00012856268,0.0,1.486917,-0.0004364755,0.049095623,0.0,537,68736,500.46494724904187,137472
839.13,-20.65,290,0.00017829142,0.0,1.5084171,-0.00011649646,0.046198495,0.0,538,68864,501.34550241706893,137728
839.13,-20.65,289,0.0009158561,0.037109375,1.5044073,-0.0047349688,0.042999007,0.0,539,68992,502.23191490606405,137984
836.89,-20.66,269,0.001873347,0.109375,1.4564011,-0.007784777,0.12013511,-0.0019073486328125,540,69120,503.1807866760064,138240
836.89,-20.66,290,0.00046431,0.0078125,1.4140071,-0.0034805872,0.04465787,0.0,541,69248,504.0632830040995,138496
836.89,-20.66,294,0.0019872915,0.091796875,1.4560248,-0.004794009,0.050466903,5.960464477539063e-08,542,69376,504.93259629409295,138752
836.89,-20.66,284,0.00044417515,0.025390625,1.4805067,-0.0021715043,0.08067425,0.0,543,69504,505.83220736600924,139008
836.89,-20.66,289,0.0006648866,0.032226562,1.4708974,-0.004635225,0.047290802,0.0,544,69632,506.7163158010226,139264
836.89,-20.66,288,0.00114266,0.08984375,1.4472075,-0.0046376586,0.04104936,0.0,545,69760,507.60491606604774,139520
834.54,-20.67,287,0.00067788287,0.05859375,1.434248,-0.0032581787,0.08048359,0.003194093704223633,546,69888,508.4964236289961,139776
834.7,-20.66,289,0.00046668426,0.0,1.4356227,-0.0015097497,0.07014555,0.0013486742973327637,547,70016,509.38220575405285,140032
834.7,-20.66,292,0.00023480438,0.009765625,1.4351726,-6.624835e-05,0.04592524,0.0,548,70144,510.257069365005,140288
834.7,-20.66,292,0.0008613708,0.041015625,1.4676381,-0.0020784342,0.044296365,0.0,549,70272,511.1313163120067,140544
834.7,-20.66,292,0.0007787144,0.0068359375,1.5001041,-0.0021315415,0.044010896,0.0,550,70400,512.0062759830616,140800
834.7,-20.66,293,0.00043709984,0.015625,1.5169189,-0.002264456,0.042338647,-1.1920928955078125e-07,551,70528,512.878376377048,141056
834.7,-20.66,284,0.0009945561,0.0,1.492115,-0.002272187,0.048284102,-1.1920928955078125e-07,552,70656,513.7790516980458,141312
835.64,-20.66,278,0.00047341597,0.0078125,1.4692292,-0.0015627749,0.122249074,0.0002974271774291992,553,70784,514.6996501320973,141568
835.64,-20.66,294,0.00022357731,0.0,1.4315294,0.00046213286,0.076241456,0.0,554,70912,515.570247098105,141824
835.64,-20.66,287,0.00022414379,0.0,1.4361047,-0.00011534232,0.048188064,5.960464477539063e-08,555,71040,516.4599106700625,142080
835.64,-20.66,293,0.00017020099,0.0,1.4565316,-0.00018106238,0.04035614,0.0,556,71168,517.3342382810079,142336
835.64,-20.66,293,0.00085554627,0.030273438,1.4376645,-0.0036424133,0.04395686,0.0,557,71296,518.207873136038,142592
835.64,-20.66,293,0.0018907367,0.078125,1.382733,-0.0027945214,0.04787353,0.0,558,71424,519.0818968620151,142848
835.79,-20.65,287,0.0004138983,0.0068359375,1.3726524,-0.0023948392,0.08362973,0.0038971304893493652,559,71552,519.9714490619954,143104
836.59,-20.65,286,0.00045953848,0.01953125,1.3707278,-0.002192254,0.08836487,0.0028502345085144043,560,71680,520.8653109620791,143360
836.59,-20.65,289,0.00044913235,0.0,1.3972485,-0.0011290379,0.040520955,0.0,561,71808,521.7499520380516,143616
836.59,-20.65,288,0.00062720804,0.025390625,1.4162574,-0.005199574,0.04802975,0.0,562,71936,522.6388484940398,143872
836.59,-20.65,283,0.0010504549,0.018554688,1.3819172,-0.0013374869,0.046660136,-1.1920928955078125e-07,563,72064,523.544391195057,144128
836.59,-20.65,291,0.0013055953,0.043945312,1.3262728,-0.0036526585,0.04169994,0.0,564,72192,524.4243244170211,144384
836.59,-20.65,292,0.0012814988,0.03515625,1.2509956,-0.0032754657,0.045935314,5.960464477539063e-08,565,72320,525.299738392001,144640
838.16,-20.65,286,0.00019361512,0.0,1.2217238,-0.0027827676,0.13024372,-0.0009742975234985352,566,72448,526.1931943930686,144896
838.16,-20.65,289,0.0007465846,0.037109375,1.2223388,-0.0031553062,0.045029458,0.0,567,72576,527.0775691421004,145152
838.16,-20.65,286,0.00053600536,0.017578125,1.2436179,-0.001833644,0.058374114,5.960464477539063e-08,568,72704,527.9705129940994,145408
838.16,-20.65,287,0.00032993584,0.0,1.2901056,0.0005109424,0.08180207,0.0,569,72832,528.861937233014,145664
838.16,-20.65,291,0.0006782302,0.009765625,1.3189977,-0.0018028055,0.04636718,5.960464477539063e-08,570,72960,529.7411441761069,145920
838.16,-20.65,293,0.00087654084,0.0546875,1.3653766,-0.0032629573,0.046013795,0.0,571,73088,530.6132390510757,146176
838.29,-20.65,288,0.00038231057,0.0,1.366764,-0.002011523,0.09082621,0.0031288862228393555,572,73216,531.5020218300633,146432
838.55,-20.65,287,0.00021350698,0.0,1.3666544,-0.0007087237,0.08069907,0.004826843738555908,573,73344,532.3929364030482,146688
838.55,-20.65,280,0.001043041,0.07519531,1.3314534,-0.0016990561,0.077459395,0.0,574,73472,533.3072231160477,146944
838.55,-20.65,288,0.00039987575,0.0126953125,1.3260335,-0.0035175427,0.04697075,0.0,575,73600,534.1955294890795,147200
838.55,-20.65,288,0.0010057888,0.061523438,1.3407148,-0.002656305,0.04115799,0.0,576,73728,535.0836291681044,147456
838.55,-20.65,286,0.0016115804,0.07910156,1.4097662,-0.0037569855,0.04598515,5.960464477539063e-08,577,73856,535.9770141290501,147712
838.55,-20.65,291,0.00092041475,0.02734375,1.4738586,-0.0024316406,0.046106644,0.0,578,73984,536.8554665320553,147968
834.45,-20.66,283,0.00019696761,0.0,1.4992404,-0.0013798052,0.13056815,-0.004079103469848633,579,74112,537.7603036370128,148224
834.45,-20.66,286,0.00032321888,0.0068359375,1.4756883,-0.0013448973,0.11531611,0.0,580,74240,538.6545980460942,148480
834.45,-20.66,291,0.0002865917,0.0,1.5055733,-0.0009495208,0.047333222,-1.1920928955078125e-07,581,74368,539.5344384741038,148736
834.45,-20.66,291,0.000559343,0.028320312,1.472227,-0.0030436635,0.04055772,-1.1920928955078125e-07,582,74496,540.4140375840943,148992
834.45,-20.66,288,0.00025392344,0.00390625,1.4741733,-0.00039695553,0.04465633,5.960464477539063e-08,583,74624,541.3022659691051,149248
834.45,-20.66,289,0.00015451692,0.0,1.4523156,-0.0007828136,0.045827415,0.0,584,74752,542.1861329880776,149504
835.18,-20.65,288,0.001249808,0.02734375,1.4970098,-0.0033689148,0.08679676,0.0029466748237609863,585,74880,543.072937544086,149760
834.06,-20.66,283,0.0013213311,0.0546875,1.5447289,-0.0036781537,0.0793297,0.004842579364776611,586,75008,543.977300307015,150016
834.06,-20.66,293,0.00053533877,0.0,1.580376,-0.001377612,0.08026281,0.0,587,75136,544.8503526600543,150272
834.06,-20.66,293,0.0007522133,0.038085938,1.5822922,-0.0041098734,0.044017505,0.0,588,75264,545.7242107740603,150528
834.06,-20.66,286,0.00094524183,0.03515625,1.5467416,-0.0018836688,0.049414996,5.960464477539063e-08,589,75392,546.6191129380604,150784
834.06,-20.66,289,0.0015255142,0.064453125,1.5112833,-0.004678496,0.046119336,0.0,590,75520,547.5038341230247,151040
834.06,-20.66,297,0.00029996719,0.00390625,1.4787768,-0.0018874467,0.042351093,0.0,591,75648,548.3641745350324,151296
834.61,-20.66,286,0.00025533844,0.0068359375,1.4662042,-0.0028627375,0.08870234,0.004595756530761719,592,75776,549.2574464940699,151552
834.77,-20.65,287,0.00085663295,0.0078125,1.4997494,-0.0032625045,0.07809192,0.004404127597808838,593,75904,550.1499489720445,151808
834.77,-20.65,292,0.00063350523,0.0,1.5248206,-0.002084274,0.049373817,0.0,594,76032,551.0250164930476,152064
834.77,-20.65,284,0.0017105136,0.12402344,1.5364897,-0.0069132466,0.039347943,0.0,595,76160,551.9265577041078,152320
834.77,-20.65,274,0.00039286792,0.0068359375,1.568922,-5.0532457e-05,0.04491107,0.0,596,76288,552.8601514860056,152576
834.77,-20.65,288,0.001436003,0.0859375,1.5868938,-0.0062937597,0.043895815,0.0,597,76416,553.7494692680193,152832
